value,deviceid,datatype,timestamp
78,BSM_G101,HeartRate,2023-02-02 13:06:56.634917
82,BSM_G101,HeartRate,2023-02-02 13:06:57.636837
92,BSM_G101,HeartRate,2023-02-02 13:06:58.632451
71,BSM_G101,HeartRate,2023-02-02 13:06:59.633263
84,BSM_G101,HeartRate,2023-02-02 13:07:00.636836
80,BSM_G101,HeartRate,2023-02-02 13:07:01.632228
86,BSM_G101,HeartRate,2023-02-02 13:07:02.635281
77,BSM_G101,HeartRate,2023-02-02 13:07:03.636173
76,BSM_G101,HeartRate,2023-02-02 13:07:04.633320
70,BSM_G101,HeartRate,2023-02-02 13:07:05.634049
87,BSM_G101,HeartRate,2023-02-02 13:07:06.632907
73,BSM_G101,HeartRate,2023-02-02 13:07:07.632858
81,BSM_G101,HeartRate,2023-02-02 13:07:08.634242
96,BSM_G101,HeartRate,2023-02-02 13:07:09.635149
74,BSM_G101,HeartRate,2023-02-02 13:07:10.636841
97,BSM_G101,HeartRate,2023-02-02 13:07:11.634896
92,BSM_G101,HeartRate,2023-02-02 13:07:12.631998
102,BSM_G101,HeartRate,2023-02-02 13:07:13.635776
89,BSM_G101,HeartRate,2023-02-02 13:07:14.636842
96,BSM_G101,HeartRate,2023-02-02 13:07:15.634345
73,BSM_G101,HeartRate,2023-02-02 13:07:16.635573
93,BSM_G101,HeartRate,2023-02-02 13:07:17.636394
77,BSM_G101,HeartRate,2023-02-02 13:07:18.636207
88,BSM_G101,HeartRate,2023-02-02 13:07:19.636875
72,BSM_G101,HeartRate,2023-02-02 13:07:20.632176
80,BSM_G101,HeartRate,2023-02-02 13:07:21.632103
66,BSM_G101,HeartRate,2023-02-02 13:07:22.631698
78,BSM_G101,HeartRate,2023-02-02 13:07:23.635605
91,BSM_G101,HeartRate,2023-02-02 13:07:24.632165
89,BSM_G101,HeartRate,2023-02-02 13:07:25.635972
92,BSM_G101,HeartRate,2023-02-02 13:07:26.633965
78,BSM_G101,HeartRate,2023-02-02 13:07:27.633499
68,BSM_G101,HeartRate,2023-02-02 13:07:28.633857
80,BSM_G101,HeartRate,2023-02-02 13:07:29.632706
91,BSM_G101,HeartRate,2023-02-02 13:07:30.633518
103,BSM_G101,HeartRate,2023-02-02 13:07:31.634510
84,BSM_G101,HeartRate,2023-02-02 13:07:32.636883
67,BSM_G101,HeartRate,2023-02-02 13:07:33.631744
73,BSM_G101,HeartRate,2023-02-02 13:07:34.636527
78,BSM_G101,HeartRate,2023-02-02 13:07:35.633878
74,BSM_G101,HeartRate,2023-02-02 13:07:36.634652
89,BSM_G101,HeartRate,2023-02-02 13:07:37.631805
86,BSM_G101,HeartRate,2023-02-02 13:07:38.636845
75,BSM_G101,HeartRate,2023-02-02 13:07:39.636681
97,BSM_G101,HeartRate,2023-02-02 13:07:40.633870
104,BSM_G101,HeartRate,2023-02-02 13:07:41.634789
94,BSM_G101,HeartRate,2023-02-02 13:07:42.632764
87,BSM_G101,HeartRate,2023-02-02 13:07:43.635011
101,BSM_G101,HeartRate,2023-02-02 13:07:44.635329
105,BSM_G101,HeartRate,2023-02-02 13:20:30.240271
79,BSM_G101,HeartRate,2023-02-02 13:20:31.244473
69,BSM_G101,HeartRate,2023-02-02 13:20:32.239532
89,BSM_G101,HeartRate,2023-02-02 13:20:33.244405
102,BSM_G101,HeartRate,2023-02-02 13:20:34.241024
93,BSM_G101,HeartRate,2023-02-02 13:20:35.244548
75,BSM_G101,HeartRate,2023-02-02 13:20:37.487180
123,BSM_G101,HeartRate,2023-02-02 13:20:37.671883
87,BSM_G101,HeartRate,2023-02-02 13:20:38.240679
118,BSM_G101,HeartRate,2023-02-02 13:20:39.241682
99,BSM_G101,HeartRate,2023-02-02 13:20:40.426651
93,BSM_G101,HeartRate,2023-02-02 13:20:41.240127
115,BSM_G101,HeartRate,2023-02-02 13:20:42.241473
92,BSM_G101,HeartRate,2023-02-02 13:20:43.242279
95,BSM_G101,HeartRate,2023-02-02 13:20:44.239369
94,BSM_G101,HeartRate,2023-02-02 13:20:45.244898
106,BSM_G101,HeartRate,2023-02-02 13:20:46.239418
85,BSM_G101,HeartRate,2023-02-02 13:20:47.244467
86,BSM_G101,HeartRate,2023-02-02 13:20:48.241221
76,BSM_G101,HeartRate,2023-02-02 13:20:49.244483
60,BSM_G101,HeartRate,2023-02-02 13:20:50.242162
92,BSM_G101,HeartRate,2023-02-02 13:20:51.241531
108,BSM_G101,HeartRate,2023-02-02 13:20:52.241952
82,BSM_G101,HeartRate,2023-02-02 13:20:53.239975
95,BSM_G101,HeartRate,2023-02-02 13:20:54.243751
107,BSM_G101,HeartRate,2023-02-02 13:20:55.242271
100,BSM_G101,HeartRate,2023-02-02 13:21:00.246591
85,BSM_G101,HeartRate,2023-02-02 13:21:00.246908
80,BSM_G101,HeartRate,2023-02-02 13:21:00.247166
66,BSM_G101,HeartRate,2023-02-02 13:21:00.247412
88,BSM_G101,HeartRate,2023-02-02 13:21:00.248179
80,BSM_G101,HeartRate,2023-02-02 13:21:01.242171
83,BSM_G101,HeartRate,2023-02-02 13:21:02.244524
81,BSM_G101,HeartRate,2023-02-02 13:21:03.242064
78,BSM_G101,HeartRate,2023-02-02 13:21:04.239512
80,BSM_G101,HeartRate,2023-02-02 13:21:05.239362
83,BSM_G101,HeartRate,2023-02-02 13:21:06.241254
96,BSM_G101,HeartRate,2023-02-02 13:21:07.244440
67,BSM_G101,HeartRate,2023-02-02 13:21:08.241392
111,BSM_G101,HeartRate,2023-02-02 13:21:09.244439
88,BSM_G101,HeartRate,2023-02-02 13:21:10.239855
82,BSM_G101,HeartRate,2023-02-02 13:21:11.243426
85,BSM_G101,HeartRate,2023-02-02 13:21:12.239365
65,BSM_G101,HeartRate,2023-02-02 13:21:13.239401
87,BSM_G101,HeartRate,2023-02-02 13:21:14.241408
97,BSM_G101,HeartRate,2023-02-02 13:21:15.243014
93,BSM_G101,HeartRate,2023-02-02 13:21:16.243650
80,BSM_G101,HeartRate,2023-02-02 13:21:17.240777
80,BSM_G101,HeartRate,2023-02-02 13:21:18.242052
83,BSM_G101,HeartRate,2023-02-02 13:21:19.241164
73,BSM_G101,HeartRate,2023-02-02 13:21:20.439721
92,BSM_G101,HeartRate,2023-02-02 13:21:21.240066
67,BSM_G101,HeartRate,2023-02-02 13:21:22.240262
81,BSM_G101,HeartRate,2023-02-02 13:21:23.244458
83,BSM_G101,HeartRate,2023-02-02 13:21:24.240208
85,BSM_G101,HeartRate,2023-02-02 13:21:25.242285
115,BSM_G101,HeartRate,2023-02-02 13:21:26.242524
85,BSM_G101,HeartRate,2023-02-02 13:21:27.240646
75,BSM_G101,HeartRate,2023-02-02 13:21:28.242572
100,BSM_G101,HeartRate,2023-02-02 13:21:29.240050
50,BSM_G101,HeartRate,2023-02-02 13:21:30.243440
101,BSM_G101,HeartRate,2023-02-02 13:21:31.241461
52,BSM_G101,HeartRate,2023-02-02 13:21:32.244187
81,BSM_G101,HeartRate,2023-02-02 13:21:33.239441
77,BSM_G101,HeartRate,2023-02-02 13:21:34.242584
87,BSM_G101,HeartRate,2023-02-02 13:21:35.243319
67,BSM_G101,HeartRate,2023-02-02 13:21:36.240484
92,BSM_G101,HeartRate,2023-02-02 13:21:37.241385
80,BSM_G101,HeartRate,2023-02-02 13:21:38.243106
98,BSM_G101,HeartRate,2023-02-02 13:21:39.244368
91,BSM_G101,HeartRate,2023-02-02 13:21:40.241300
90,BSM_G101,HeartRate,2023-02-02 13:21:41.241872
102,BSM_G101,HeartRate,2023-02-02 13:21:42.240647
102,BSM_G101,HeartRate,2023-02-02 13:21:43.240578
80,BSM_G101,HeartRate,2023-02-02 13:21:44.243462
100,BSM_G101,HeartRate,2023-02-02 13:21:45.241298
82,BSM_G101,HeartRate,2023-02-02 13:21:46.242095
75,BSM_G101,HeartRate,2023-02-02 13:21:47.241175
84,BSM_G101,HeartRate,2023-02-02 13:21:48.242633
78,BSM_G101,HeartRate,2023-02-02 13:21:49.239520
56,BSM_G101,HeartRate,2023-02-02 13:21:50.243646
78,BSM_G101,HeartRate,2023-02-02 13:21:51.243075
92,BSM_G101,HeartRate,2023-02-02 13:21:52.240116
101,BSM_G101,HeartRate,2023-02-02 13:21:53.241123
97,BSM_G101,HeartRate,2023-02-02 13:21:54.242860
66,BSM_G101,HeartRate,2023-02-02 13:21:55.241884
88,BSM_G101,HeartRate,2023-02-02 13:21:56.243864
96,BSM_G101,HeartRate,2023-02-02 13:21:57.243786
57,BSM_G101,HeartRate,2023-02-02 13:21:58.243514
96,BSM_G101,HeartRate,2023-02-02 13:21:59.243561
75,BSM_G101,HeartRate,2023-02-02 13:22:00.656697
108,BSM_G101,HeartRate,2023-02-02 13:22:01.244109
91,BSM_G101,HeartRate,2023-02-02 13:22:02.242469
76,BSM_G101,HeartRate,2023-02-02 13:22:03.242471
97,BSM_G101,HeartRate,2023-02-02 13:22:04.242257
58,BSM_G101,HeartRate,2023-02-02 13:22:05.244466
87,BSM_G101,HeartRate,2023-02-02 13:22:06.239574
102,BSM_G101,HeartRate,2023-02-02 13:22:07.243098
80,BSM_G101,HeartRate,2023-02-02 13:22:08.242694
94,BSM_G101,HeartRate,2023-02-02 13:22:09.241949
86,BSM_G101,HeartRate,2023-02-02 13:22:12.598858
68,BSM_G101,HeartRate,2023-02-02 13:22:12.799251
66,BSM_G101,HeartRate,2023-02-02 13:22:13.027480
99,BSM_G101,HeartRate,2023-02-02 13:22:13.241837
86,BSM_G101,HeartRate,2023-02-02 13:22:14.239685
89,BSM_G101,HeartRate,2023-02-02 13:22:15.434528
100,BSM_G101,HeartRate,2023-02-02 13:22:16.244482
73,BSM_G101,HeartRate,2023-02-02 13:22:17.241490
73,BSM_G101,HeartRate,2023-02-02 13:22:18.243345
76,BSM_G101,HeartRate,2023-02-02 13:22:19.244481
106,BSM_G101,HeartRate,2023-02-02 13:22:20.435020
99,BSM_G101,HeartRate,2023-02-02 13:22:21.243579
89,BSM_G101,HeartRate,2023-02-02 13:22:22.239463
74,BSM_G101,HeartRate,2023-02-02 13:22:23.240521
78,BSM_G101,HeartRate,2023-02-02 13:22:24.242668
101,BSM_G101,HeartRate,2023-02-02 13:22:25.241013
82,BSM_G101,HeartRate,2023-02-02 13:22:26.243899
70,BSM_G101,HeartRate,2023-02-02 13:22:27.244480
88,BSM_G101,HeartRate,2023-02-02 13:22:28.243801
80,BSM_G101,HeartRate,2023-02-02 13:22:29.240911
83,BSM_G101,HeartRate,2023-02-02 13:22:30.628898
83,BSM_G101,HeartRate,2023-02-02 13:22:31.239343
100,BSM_G101,HeartRate,2023-02-02 13:22:32.241383
87,BSM_G101,HeartRate,2023-02-02 13:22:33.240538
94,BSM_G101,HeartRate,2023-02-02 13:22:34.239538
105,BSM_G101,HeartRate,2023-02-02 13:22:35.240068
102,BSM_G101,HeartRate,2023-02-02 13:22:36.242682
67,BSM_G101,HeartRate,2023-02-02 13:22:37.241894
90,BSM_G101,HeartRate,2023-02-02 13:22:38.244263
90,BSM_G101,HeartRate,2023-02-02 13:22:39.239652
77,BSM_G101,HeartRate,2023-02-02 13:22:40.436570
89,BSM_G101,HeartRate,2023-02-02 13:22:41.244343
77,BSM_G101,HeartRate,2023-02-02 13:22:42.240123
79,BSM_G101,HeartRate,2023-02-02 13:22:43.241813
74,BSM_G101,HeartRate,2023-02-02 13:22:44.239867
82,BSM_G101,HeartRate,2023-02-02 13:22:45.242187
96,BSM_G101,HeartRate,2023-02-02 13:22:46.239347
66,BSM_G101,HeartRate,2023-02-02 13:22:47.239802
80,BSM_G101,HeartRate,2023-02-02 13:22:48.244413
88,BSM_G101,HeartRate,2023-02-02 13:22:49.239855
67,BSM_G101,HeartRate,2023-02-02 13:22:50.459177
105,BSM_G101,HeartRate,2023-02-02 13:22:51.239562
101,BSM_G101,HeartRate,2023-02-02 13:22:52.239556
101,BSM_G101,HeartRate,2023-02-02 13:22:53.244475
64,BSM_G101,HeartRate,2023-02-02 13:22:54.239439
86,BSM_G101,HeartRate,2023-02-02 13:22:55.242553
92,BSM_G101,HeartRate,2023-02-02 13:22:56.242311
68,BSM_G101,HeartRate,2023-02-02 13:22:57.244461
90,BSM_G101,HeartRate,2023-02-02 13:22:58.244160
95,BSM_G101,HeartRate,2023-02-02 13:22:59.243583
73,BSM_G101,HeartRate,2023-02-02 13:23:00.848820
81,BSM_G101,HeartRate,2023-02-02 13:23:01.244530
91,BSM_G101,HeartRate,2023-02-02 13:23:02.243387
74,BSM_G101,HeartRate,2023-02-02 13:23:03.242941
88,BSM_G101,HeartRate,2023-02-02 13:23:04.244480
81,BSM_G101,HeartRate,2023-02-02 13:23:05.244493
82,BSM_G101,HeartRate,2023-02-02 13:23:06.244491
75,BSM_G101,HeartRate,2023-02-02 13:23:07.241305
87,BSM_G101,HeartRate,2023-02-02 13:23:08.239381
57,BSM_G101,HeartRate,2023-02-02 13:23:09.244484
94,BSM_G101,HeartRate,2023-02-02 13:23:10.437872
90,BSM_G101,HeartRate,2023-02-02 13:23:11.244481
90,BSM_G101,HeartRate,2023-02-02 13:23:12.244488
90,BSM_G101,HeartRate,2023-02-02 13:23:13.244431
79,BSM_G101,HeartRate,2023-02-02 13:23:14.244470
93,BSM_G101,HeartRate,2023-02-02 13:23:15.444622
69,BSM_G101,HeartRate,2023-02-02 13:23:16.239543
81,BSM_G101,HeartRate,2023-02-02 13:23:17.244461
91,BSM_G101,HeartRate,2023-02-02 13:23:18.243953
99,BSM_G101,HeartRate,2023-02-02 13:23:19.242205
73,BSM_G101,HeartRate,2023-02-02 13:23:20.451002
96,BSM_G101,HeartRate,2023-02-02 13:23:21.243831
91,BSM_G101,HeartRate,2023-02-02 13:23:22.244477
97,BSM_G101,HeartRate,2023-02-02 13:23:23.240639
76,BSM_G101,HeartRate,2023-02-02 13:23:24.242547
86,BSM_G101,HeartRate,2023-02-02 13:23:25.240004
100,BSM_G101,HeartRate,2023-02-02 13:23:26.240653
77,BSM_G101,HeartRate,2023-02-02 13:23:27.243184
93,BSM_G101,HeartRate,2023-02-02 13:23:28.240214
77,BSM_G101,HeartRate,2023-02-02 13:23:29.244521
78,BSM_G101,HeartRate,2023-02-02 13:23:30.630806
83,BSM_G101,HeartRate,2023-02-02 13:23:31.244489
77,BSM_G101,HeartRate,2023-02-02 13:23:32.244468
87,BSM_G101,HeartRate,2023-02-02 13:23:33.239759
71,BSM_G101,HeartRate,2023-02-02 13:23:34.244468
72,BSM_G101,HeartRate,2023-02-02 13:23:35.244484
66,BSM_G101,HeartRate,2023-02-02 13:23:36.240771
87,BSM_G101,HeartRate,2023-02-02 13:23:37.243718
74,BSM_G101,HeartRate,2023-02-02 13:23:38.241668
70,BSM_G101,HeartRate,2023-02-02 13:23:39.243775
74,BSM_G101,HeartRate,2023-02-02 13:23:40.434698
82,BSM_G101,HeartRate,2023-02-02 13:23:41.244482
97,BSM_G101,HeartRate,2023-02-02 13:23:42.244433
89,BSM_G101,HeartRate,2023-02-02 13:23:43.240268
83,BSM_G101,HeartRate,2023-02-02 13:23:44.242886
88,BSM_G101,HeartRate,2023-02-02 13:23:45.436786
105,BSM_G101,HeartRate,2023-02-02 13:23:46.243625
68,BSM_G101,HeartRate,2023-02-02 13:23:47.244493
65,BSM_G101,HeartRate,2023-02-02 13:23:48.239408
89,BSM_G101,HeartRate,2023-02-02 13:23:49.239674
82,BSM_G101,HeartRate,2023-02-02 13:23:50.448433
73,BSM_G101,HeartRate,2023-02-02 13:23:51.241557
86,BSM_G101,HeartRate,2023-02-02 13:23:52.244488
85,BSM_G101,HeartRate,2023-02-02 13:23:53.244400
86,BSM_G101,HeartRate,2023-02-02 13:23:54.244309
80,BSM_G101,HeartRate,2023-02-02 13:23:55.241851
78,BSM_G101,HeartRate,2023-02-02 13:23:56.244463
73,BSM_G101,HeartRate,2023-02-02 13:23:57.244481
95,BSM_G101,HeartRate,2023-02-02 13:23:58.244469
98,BSM_G101,HeartRate,2023-02-02 13:23:59.244473
76,BSM_G101,HeartRate,2023-02-02 13:24:00.629074
83,BSM_G101,HeartRate,2023-02-02 13:24:01.239568
75,BSM_G101,HeartRate,2023-02-02 13:24:02.240052
86,BSM_G101,HeartRate,2023-02-02 13:24:03.242065
76,BSM_G101,HeartRate,2023-02-02 13:24:04.240232
72,BSM_G101,HeartRate,2023-02-02 13:24:05.240535
70,BSM_G101,HeartRate,2023-02-02 13:24:06.243612
72,BSM_G101,HeartRate,2023-02-02 13:24:07.244486
77,BSM_G101,HeartRate,2023-02-02 13:24:08.243223
90,BSM_G101,HeartRate,2023-02-02 13:24:09.244468
77,BSM_G101,HeartRate,2023-02-02 13:24:10.550744
90,BSM_G101,HeartRate,2023-02-02 13:24:11.244502
83,BSM_G101,HeartRate,2023-02-02 13:24:12.244479
83,BSM_G101,HeartRate,2023-02-02 13:24:13.239652
77,BSM_G101,HeartRate,2023-02-02 13:24:14.240177
54,BSM_G101,HeartRate,2023-02-02 13:24:15.547743
117,BSM_G101,HeartRate,2023-02-02 13:24:16.243997
89,BSM_G101,HeartRate,2023-02-02 13:24:17.241768
91,BSM_G101,HeartRate,2023-02-02 13:24:18.241361
89,BSM_G101,HeartRate,2023-02-02 13:24:19.239434
91,BSM_G101,HeartRate,2023-02-02 13:24:20.434624
65,BSM_G101,HeartRate,2023-02-02 13:24:21.240356
64,BSM_G101,HeartRate,2023-02-02 13:24:22.244465
93,BSM_G101,HeartRate,2023-02-02 13:24:23.242944
87,BSM_G101,HeartRate,2023-02-02 13:24:24.240136
95,BSM_G101,HeartRate,2023-02-02 13:24:25.242231
80,BSM_G101,HeartRate,2023-02-02 13:24:26.244315
102,BSM_G101,HeartRate,2023-02-02 13:24:27.244062
68,BSM_G101,HeartRate,2023-02-02 13:24:28.244412
85,BSM_G101,HeartRate,2023-02-02 13:24:29.243894
73,BSM_G101,HeartRate,2023-02-02 13:24:30.634336
106,BSM_G101,HeartRate,2023-02-02 13:24:31.244490
78,BSM_G101,HeartRate,2023-02-02 13:24:32.244516
88,BSM_G101,HeartRate,2023-02-02 13:24:33.242534
86,BSM_G101,HeartRate,2023-02-02 13:24:34.244466
124,BSM_G101,HeartRate,2023-02-02 13:24:35.244483
87,BSM_G101,HeartRate,2023-02-02 13:24:36.239689
106,BSM_G101,HeartRate,2023-02-02 13:24:37.239390
72,BSM_G101,HeartRate,2023-02-02 13:24:38.244487
87,BSM_G101,HeartRate,2023-02-02 13:24:39.244471
81,BSM_G101,HeartRate,2023-02-02 13:24:40.440926
72,BSM_G101,HeartRate,2023-02-02 13:24:41.244485
98,BSM_G101,HeartRate,2023-02-02 13:24:42.239427
89,BSM_G101,HeartRate,2023-02-02 13:24:43.244425
88,BSM_G101,HeartRate,2023-02-02 13:24:44.242256
97,BSM_G101,HeartRate,2023-02-02 13:24:45.438120
80,BSM_G101,HeartRate,2023-02-02 13:24:46.242396
91,BSM_G101,HeartRate,2023-02-02 13:24:47.242040
75,BSM_G101,HeartRate,2023-02-02 13:24:48.244491
87,BSM_G101,HeartRate,2023-02-02 13:24:49.241932
92,BSM_G101,HeartRate,2023-02-02 13:24:50.455572
83,BSM_G101,HeartRate,2023-02-02 13:24:51.243519
76,BSM_G101,HeartRate,2023-02-02 13:24:52.241577
85,BSM_G101,HeartRate,2023-02-02 13:24:53.241328
97,BSM_G101,HeartRate,2023-02-02 13:24:54.241306
72,BSM_G101,HeartRate,2023-02-02 13:24:55.239989
92,BSM_G101,HeartRate,2023-02-02 13:24:56.242910
87,BSM_G101,HeartRate,2023-02-02 13:24:57.244474
76,BSM_G101,HeartRate,2023-02-02 13:24:58.239667
109,BSM_G101,HeartRate,2023-02-02 13:24:59.239766
86,BSM_G101,HeartRate,2023-02-02 13:25:00.631021
82,BSM_G101,HeartRate,2023-02-02 13:25:01.241975
103,BSM_G101,HeartRate,2023-02-02 13:25:02.242993
71,BSM_G101,HeartRate,2023-02-02 13:25:03.244087
85,BSM_G101,HeartRate,2023-02-02 13:25:04.244470
85,BSM_G101,HeartRate,2023-02-02 13:25:05.244397
87,BSM_G101,HeartRate,2023-02-02 13:25:06.242916
84,BSM_G101,HeartRate,2023-02-02 13:25:07.239865
72,BSM_G101,HeartRate,2023-02-02 13:25:08.244032
80,BSM_G101,HeartRate,2023-02-02 13:25:09.244470
79,BSM_G101,HeartRate,2023-02-02 13:25:10.443132
89,BSM_G101,HeartRate,2023-02-02 13:25:11.244065
