value,deviceid,datatype,timestamp
71,BSM_G102,HeartRate,2023-02-02 13:06:56.027669
74,BSM_G102,HeartRate,2023-02-02 13:06:57.026598
72,BSM_G102,HeartRate,2023-02-02 13:06:58.027550
66,BSM_G102,HeartRate,2023-02-02 13:06:59.029246
85,BSM_G102,HeartRate,2023-02-02 13:07:00.027557
81,BSM_G102,HeartRate,2023-02-02 13:07:01.027457
68,BSM_G102,HeartRate,2023-02-02 13:07:02.027426
70,BSM_G102,HeartRate,2023-02-02 13:07:03.426659
72,BSM_G102,HeartRate,2023-02-02 13:07:04.026188
85,BSM_G102,HeartRate,2023-02-02 13:07:05.027304
75,BSM_G102,HeartRate,2023-02-02 13:07:06.026896
92,BSM_G102,HeartRate,2023-02-02 13:07:07.026255
88,BSM_G102,HeartRate,2023-02-02 13:07:08.027220
86,BSM_G102,HeartRate,2023-02-02 13:07:09.029524
62,BSM_G102,HeartRate,2023-02-02 13:07:10.034870
92,BSM_G102,HeartRate,2023-02-02 13:07:11.029677
75,BSM_G102,HeartRate,2023-02-02 13:07:12.027083
67,BSM_G102,HeartRate,2023-02-02 13:07:15.225254
70,BSM_G102,HeartRate,2023-02-02 13:07:15.429369
80,BSM_G102,HeartRate,2023-02-02 13:07:15.647670
75,BSM_G102,HeartRate,2023-02-02 13:07:16.026978
82,BSM_G102,HeartRate,2023-02-02 13:07:17.026254
56,BSM_G102,HeartRate,2023-02-02 13:07:18.228158
65,BSM_G102,HeartRate,2023-02-02 13:07:19.026735
78,BSM_G102,HeartRate,2023-02-02 13:07:20.029257
75,BSM_G102,HeartRate,2023-02-02 13:07:21.030234
76,BSM_G102,HeartRate,2023-02-02 13:07:22.029259
94,BSM_G102,HeartRate,2023-02-02 13:07:23.226507
80,BSM_G102,HeartRate,2023-02-02 13:07:24.028244
70,BSM_G102,HeartRate,2023-02-02 13:07:25.026663
63,BSM_G102,HeartRate,2023-02-02 13:07:26.026086
84,BSM_G102,HeartRate,2023-02-02 13:07:27.030643
66,BSM_G102,HeartRate,2023-02-02 13:07:28.030188
62,BSM_G102,HeartRate,2023-02-02 13:07:29.026889
76,BSM_G102,HeartRate,2023-02-02 13:07:30.028328
67,BSM_G102,HeartRate,2023-02-02 13:07:31.026721
53,BSM_G102,HeartRate,2023-02-02 13:07:32.026640
60,BSM_G102,HeartRate,2023-02-02 13:07:33.423957
72,BSM_G102,HeartRate,2023-02-02 13:07:34.026656
63,BSM_G102,HeartRate,2023-02-02 13:07:35.030537
59,BSM_G102,HeartRate,2023-02-02 13:07:36.026316
56,BSM_G102,HeartRate,2023-02-02 13:07:37.030347
88,BSM_G102,HeartRate,2023-02-02 13:07:38.025960
72,BSM_G102,HeartRate,2023-02-02 13:07:39.026173
62,BSM_G102,HeartRate,2023-02-02 13:07:40.029801
80,BSM_G102,HeartRate,2023-02-02 13:07:41.030950
62,BSM_G102,HeartRate,2023-02-02 13:07:42.026118
98,BSM_G102,HeartRate,2023-02-02 13:07:43.224300
58,BSM_G102,HeartRate,2023-02-02 13:07:44.030597
73,BSM_G102,HeartRate,2023-02-02 13:07:45.025962
75,BSM_G102,HeartRate,2023-02-02 13:07:46.025890
95,BSM_G102,HeartRate,2023-02-02 13:07:47.025966
72,BSM_G102,HeartRate,2023-02-02 13:07:48.032635
94,BSM_G102,HeartRate,2023-02-02 13:07:49.026044
44,BSM_G102,HeartRate,2023-02-02 13:07:50.029047
70,BSM_G102,HeartRate,2023-02-02 13:07:51.026180
81,BSM_G102,HeartRate,2023-02-02 13:07:52.029491
77,BSM_G102,HeartRate,2023-02-02 13:07:53.221501
55,BSM_G102,HeartRate,2023-02-02 13:07:54.026196
73,BSM_G102,HeartRate,2023-02-02 13:07:55.025822
80,BSM_G102,HeartRate,2023-02-02 13:07:56.029092
57,BSM_G102,HeartRate,2023-02-02 13:07:57.025848
62,BSM_G102,HeartRate,2023-02-02 13:07:58.029730
49,BSM_G102,HeartRate,2023-02-02 13:07:59.030040
62,BSM_G102,HeartRate,2023-02-02 13:08:00.029202
80,BSM_G102,HeartRate,2023-02-02 13:08:01.029250
89,BSM_G102,HeartRate,2023-02-02 13:08:02.030556
70,BSM_G102,HeartRate,2023-02-02 13:08:03.471087
95,BSM_G102,HeartRate,2023-02-02 13:08:04.029075
114,BSM_G102,HeartRate,2023-02-02 13:08:05.029875
76,BSM_G102,HeartRate,2023-02-02 13:08:06.029056
78,BSM_G102,HeartRate,2023-02-02 13:08:07.029944
64,BSM_G102,HeartRate,2023-02-02 13:08:08.030243
81,BSM_G102,HeartRate,2023-02-02 13:08:09.027913
65,BSM_G102,HeartRate,2023-02-02 13:08:10.028765
81,BSM_G102,HeartRate,2023-02-02 13:08:11.029946
87,BSM_G102,HeartRate,2023-02-02 13:08:12.026190
76,BSM_G102,HeartRate,2023-02-02 13:08:13.216356
72,BSM_G102,HeartRate,2023-02-02 13:08:14.027467
88,BSM_G102,HeartRate,2023-02-02 13:08:15.027746
82,BSM_G102,HeartRate,2023-02-02 13:08:16.029037
89,BSM_G102,HeartRate,2023-02-02 13:08:17.030945
45,BSM_G102,HeartRate,2023-02-02 13:08:18.229558
87,BSM_G102,HeartRate,2023-02-02 13:08:19.029611
74,BSM_G102,HeartRate,2023-02-02 13:08:20.030943
78,BSM_G102,HeartRate,2023-02-02 13:08:21.025964
62,BSM_G102,HeartRate,2023-02-02 13:08:22.026225
78,BSM_G102,HeartRate,2023-02-02 13:08:23.304111
80,BSM_G102,HeartRate,2023-02-02 13:08:24.030952
84,BSM_G102,HeartRate,2023-02-02 13:08:25.027396
82,BSM_G102,HeartRate,2023-02-02 13:08:26.029399
73,BSM_G102,HeartRate,2023-02-02 13:08:27.028178
77,BSM_G102,HeartRate,2023-02-02 13:08:28.028025
66,BSM_G102,HeartRate,2023-02-02 13:08:29.030945
71,BSM_G102,HeartRate,2023-02-02 13:08:30.025836
61,BSM_G102,HeartRate,2023-02-02 13:08:31.026156
86,BSM_G102,HeartRate,2023-02-02 13:08:32.027220
58,BSM_G102,HeartRate,2023-02-02 13:08:33.447065
85,BSM_G102,HeartRate,2023-02-02 13:08:34.030115
69,BSM_G102,HeartRate,2023-02-02 13:08:35.029856
71,BSM_G102,HeartRate,2023-02-02 13:08:36.029843
93,BSM_G102,HeartRate,2023-02-02 13:08:37.026298
78,BSM_G102,HeartRate,2023-02-02 13:08:38.027326
80,BSM_G102,HeartRate,2023-02-02 13:08:39.028944
63,BSM_G102,HeartRate,2023-02-02 13:08:40.028564
87,BSM_G102,HeartRate,2023-02-02 13:08:41.025927
77,BSM_G102,HeartRate,2023-02-02 13:08:42.026495
58,BSM_G102,HeartRate,2023-02-02 13:08:43.237246
75,BSM_G102,HeartRate,2023-02-02 13:08:44.030772
59,BSM_G102,HeartRate,2023-02-02 13:08:45.026442
74,BSM_G102,HeartRate,2023-02-02 13:08:46.026567
92,BSM_G102,HeartRate,2023-02-02 13:08:47.028659
83,BSM_G102,HeartRate,2023-02-02 13:08:48.217651
100,BSM_G102,HeartRate,2023-02-02 13:08:49.028758
73,BSM_G102,HeartRate,2023-02-02 13:08:50.026068
95,BSM_G102,HeartRate,2023-02-02 13:08:51.028134
83,BSM_G102,HeartRate,2023-02-02 13:08:52.028392
66,BSM_G102,HeartRate,2023-02-02 13:08:53.218729
49,BSM_G102,HeartRate,2023-02-02 13:08:54.030885
64,BSM_G102,HeartRate,2023-02-02 13:08:55.030947
67,BSM_G102,HeartRate,2023-02-02 13:08:56.030944
99,BSM_G102,HeartRate,2023-02-02 13:08:57.030469
57,BSM_G102,HeartRate,2023-02-02 13:08:58.030946
88,BSM_G102,HeartRate,2023-02-02 13:08:59.029686
73,BSM_G102,HeartRate,2023-02-02 13:09:00.026496
68,BSM_G102,HeartRate,2023-02-02 13:09:01.028440
59,BSM_G102,HeartRate,2023-02-02 13:09:02.028422
93,BSM_G102,HeartRate,2023-02-02 13:09:03.411055
61,BSM_G102,HeartRate,2023-02-02 13:09:04.026152
66,BSM_G102,HeartRate,2023-02-02 13:09:05.028293
77,BSM_G102,HeartRate,2023-02-02 13:09:06.030266
63,BSM_G102,HeartRate,2023-02-02 13:09:07.030717
70,BSM_G102,HeartRate,2023-02-02 13:09:08.029887
69,BSM_G102,HeartRate,2023-02-02 13:09:09.026477
70,BSM_G102,HeartRate,2023-02-02 13:09:10.026364
52,BSM_G102,HeartRate,2023-02-02 13:09:11.027114
104,BSM_G102,HeartRate,2023-02-02 13:09:12.028254
73,BSM_G102,HeartRate,2023-02-02 13:09:13.222055
91,BSM_G102,HeartRate,2023-02-02 13:09:14.030956
83,BSM_G102,HeartRate,2023-02-02 13:09:15.030945
66,BSM_G102,HeartRate,2023-02-02 13:09:16.029560
84,BSM_G102,HeartRate,2023-02-02 13:09:17.027439
67,BSM_G102,HeartRate,2023-02-02 13:09:18.215458
91,BSM_G102,HeartRate,2023-02-02 13:09:19.026066
98,BSM_G102,HeartRate,2023-02-02 13:09:20.027272
69,BSM_G102,HeartRate,2023-02-02 13:09:21.030641
68,BSM_G102,HeartRate,2023-02-02 13:09:22.027772
88,BSM_G102,HeartRate,2023-02-02 13:09:23.224585
64,BSM_G102,HeartRate,2023-02-02 13:09:24.030950
81,BSM_G102,HeartRate,2023-02-02 13:09:25.026476
82,BSM_G102,HeartRate,2023-02-02 13:09:26.027595
87,BSM_G102,HeartRate,2023-02-02 13:09:27.030666
86,BSM_G102,HeartRate,2023-02-02 13:09:28.026951
90,BSM_G102,HeartRate,2023-02-02 13:09:29.029219
63,BSM_G102,HeartRate,2023-02-02 13:09:30.027297
72,BSM_G102,HeartRate,2023-02-02 13:09:31.028428
84,BSM_G102,HeartRate,2023-02-02 13:09:32.030310
81,BSM_G102,HeartRate,2023-02-02 13:09:33.418843
76,BSM_G102,HeartRate,2023-02-02 13:09:34.025830
50,BSM_G102,HeartRate,2023-02-02 13:09:35.025961
67,BSM_G102,HeartRate,2023-02-02 13:09:36.026886
70,BSM_G102,HeartRate,2023-02-02 13:09:37.025878
62,BSM_G102,HeartRate,2023-02-02 13:09:38.026562
53,BSM_G102,HeartRate,2023-02-02 13:09:39.027968
60,BSM_G102,HeartRate,2023-02-02 13:09:40.027196
84,BSM_G102,HeartRate,2023-02-02 13:09:41.030580
65,BSM_G102,HeartRate,2023-02-02 13:09:42.030984
99,BSM_G102,HeartRate,2023-02-02 13:09:43.219407
80,BSM_G102,HeartRate,2023-02-02 13:09:44.030993
95,BSM_G102,HeartRate,2023-02-02 13:09:45.027605
76,BSM_G102,HeartRate,2023-02-02 13:09:46.030329
72,BSM_G102,HeartRate,2023-02-02 13:09:47.030673
87,BSM_G102,HeartRate,2023-02-02 13:09:48.217679
74,BSM_G102,HeartRate,2023-02-02 13:09:49.026465
72,BSM_G102,HeartRate,2023-02-02 13:09:50.028966
83,BSM_G102,HeartRate,2023-02-02 13:09:51.026574
87,BSM_G102,HeartRate,2023-02-02 13:09:52.030417
97,BSM_G102,HeartRate,2023-02-02 13:09:53.238490
81,BSM_G102,HeartRate,2023-02-02 13:09:54.027240
81,BSM_G102,HeartRate,2023-02-02 13:09:55.026229
94,BSM_G102,HeartRate,2023-02-02 13:09:56.028250
82,BSM_G102,HeartRate,2023-02-02 13:09:57.027846
78,BSM_G102,HeartRate,2023-02-02 13:09:58.027005
84,BSM_G102,HeartRate,2023-02-02 13:09:59.026591
111,BSM_G102,HeartRate,2023-02-02 13:10:00.029732
67,BSM_G102,HeartRate,2023-02-02 13:10:01.027507
64,BSM_G102,HeartRate,2023-02-02 13:10:02.028118
78,BSM_G102,HeartRate,2023-02-02 13:10:03.617406
64,BSM_G102,HeartRate,2023-02-02 13:10:04.030201
81,BSM_G102,HeartRate,2023-02-02 13:10:05.028183
86,BSM_G102,HeartRate,2023-02-02 13:10:06.026331
70,BSM_G102,HeartRate,2023-02-02 13:10:07.029364
51,BSM_G102,HeartRate,2023-02-02 13:10:08.029183
83,BSM_G102,HeartRate,2023-02-02 13:10:09.026684
52,BSM_G102,HeartRate,2023-02-02 13:10:10.029388
81,BSM_G102,HeartRate,2023-02-02 13:10:11.029121
74,BSM_G102,HeartRate,2023-02-02 13:10:12.025867
77,BSM_G102,HeartRate,2023-02-02 13:10:13.218167
91,BSM_G102,HeartRate,2023-02-02 13:10:14.026025
100,BSM_G102,HeartRate,2023-02-02 13:10:15.027416
83,BSM_G102,HeartRate,2023-02-02 13:10:16.029481
86,BSM_G102,HeartRate,2023-02-02 13:10:17.029436
73,BSM_G102,HeartRate,2023-02-02 13:10:18.218939
85,BSM_G102,HeartRate,2023-02-02 13:10:19.027449
76,BSM_G102,HeartRate,2023-02-02 13:10:20.030629
85,BSM_G102,HeartRate,2023-02-02 13:10:21.025858
86,BSM_G102,HeartRate,2023-02-02 13:10:22.030847
68,BSM_G102,HeartRate,2023-02-02 13:10:23.214092
92,BSM_G102,HeartRate,2023-02-02 13:10:24.026396
93,BSM_G102,HeartRate,2023-02-02 13:10:25.025910
67,BSM_G102,HeartRate,2023-02-02 13:10:26.263672
71,BSM_G102,HeartRate,2023-02-02 13:10:27.028546
66,BSM_G102,HeartRate,2023-02-02 13:10:28.026601
58,BSM_G102,HeartRate,2023-02-02 13:10:29.025964
73,BSM_G102,HeartRate,2023-02-02 13:10:30.028730
70,BSM_G102,HeartRate,2023-02-02 13:10:31.030948
85,BSM_G102,HeartRate,2023-02-02 13:10:32.029945
87,BSM_G102,HeartRate,2023-02-02 13:10:33.424213
53,BSM_G102,HeartRate,2023-02-02 13:10:34.031021
76,BSM_G102,HeartRate,2023-02-02 13:10:35.030944
78,BSM_G102,HeartRate,2023-02-02 13:10:36.030837
60,BSM_G102,HeartRate,2023-02-02 13:10:37.030956
54,BSM_G102,HeartRate,2023-02-02 13:10:38.029570
67,BSM_G102,HeartRate,2023-02-02 13:10:39.030584
96,BSM_G102,HeartRate,2023-02-02 13:10:40.029551
69,BSM_G102,HeartRate,2023-02-02 13:10:41.028408
73,BSM_G102,HeartRate,2023-02-02 13:10:42.028551
74,BSM_G102,HeartRate,2023-02-02 13:10:43.219766
89,BSM_G102,HeartRate,2023-02-02 13:10:44.027929
79,BSM_G102,HeartRate,2023-02-02 13:10:45.030949
86,BSM_G102,HeartRate,2023-02-02 13:10:46.029667
65,BSM_G102,HeartRate,2023-02-02 13:10:47.026602
67,BSM_G102,HeartRate,2023-02-02 13:10:49.066532
67,BSM_G102,HeartRate,2023-02-02 13:10:49.421868
77,BSM_G102,HeartRate,2023-02-02 13:10:50.030371
89,BSM_G102,HeartRate,2023-02-02 13:10:51.031003
65,BSM_G102,HeartRate,2023-02-02 13:10:52.030243
74,BSM_G102,HeartRate,2023-02-02 13:10:53.220681
76,BSM_G102,HeartRate,2023-02-02 13:10:54.027486
59,BSM_G102,HeartRate,2023-02-02 13:10:55.029001
69,BSM_G102,HeartRate,2023-02-02 13:10:56.026246
88,BSM_G102,HeartRate,2023-02-02 13:10:57.025861
79,BSM_G102,HeartRate,2023-02-02 13:10:58.026899
82,BSM_G102,HeartRate,2023-02-02 13:10:59.028057
71,BSM_G102,HeartRate,2023-02-02 13:11:00.026327
67,BSM_G102,HeartRate,2023-02-02 13:11:01.028374
81,BSM_G102,HeartRate,2023-02-02 13:11:02.030392
45,BSM_G102,HeartRate,2023-02-02 13:11:03.435900
61,BSM_G102,HeartRate,2023-02-02 13:11:04.028453
74,BSM_G102,HeartRate,2023-02-02 13:11:05.026576
86,BSM_G102,HeartRate,2023-02-02 13:11:06.028786
61,BSM_G102,HeartRate,2023-02-02 13:11:07.025856
60,BSM_G102,HeartRate,2023-02-02 13:11:08.028112
81,BSM_G102,HeartRate,2023-02-02 13:11:09.030953
61,BSM_G102,HeartRate,2023-02-02 13:11:10.026109
89,BSM_G102,HeartRate,2023-02-02 13:11:11.029555
66,BSM_G102,HeartRate,2023-02-02 13:11:12.026888
76,BSM_G102,HeartRate,2023-02-02 13:11:13.219269
69,BSM_G102,HeartRate,2023-02-02 13:11:14.025831
98,BSM_G102,HeartRate,2023-02-02 13:11:15.030925
91,BSM_G102,HeartRate,2023-02-02 13:11:16.029407
58,BSM_G102,HeartRate,2023-02-02 13:11:17.027396
75,BSM_G102,HeartRate,2023-02-02 13:11:18.293405
61,BSM_G102,HeartRate,2023-02-02 13:11:19.030442
53,BSM_G102,HeartRate,2023-02-02 13:11:20.030948
105,BSM_G102,HeartRate,2023-02-02 13:11:21.026425
87,BSM_G102,HeartRate,2023-02-02 13:11:22.027557
70,BSM_G102,HeartRate,2023-02-02 13:11:23.227856
61,BSM_G102,HeartRate,2023-02-02 13:11:24.029679
68,BSM_G102,HeartRate,2023-02-02 13:11:25.030777
62,BSM_G102,HeartRate,2023-02-02 13:11:26.030389
83,BSM_G102,HeartRate,2023-02-02 13:11:27.026846
74,BSM_G102,HeartRate,2023-02-02 13:11:28.030076
76,BSM_G102,HeartRate,2023-02-02 13:11:29.030581
68,BSM_G102,HeartRate,2023-02-02 13:11:30.029756
71,BSM_G102,HeartRate,2023-02-02 13:11:31.041898
68,BSM_G102,HeartRate,2023-02-02 13:11:32.027965
59,BSM_G102,HeartRate,2023-02-02 13:11:33.459076
85,BSM_G102,HeartRate,2023-02-02 13:11:34.027505
57,BSM_G102,HeartRate,2023-02-02 13:11:35.027987
88,BSM_G102,HeartRate,2023-02-02 13:11:36.025814
81,BSM_G102,HeartRate,2023-02-02 13:11:37.028632
93,BSM_G102,HeartRate,2023-02-02 13:11:38.030959
60,BSM_G102,HeartRate,2023-02-02 13:11:39.029498
52,BSM_G102,HeartRate,2023-02-02 13:11:40.029039
75,BSM_G102,HeartRate,2023-02-02 13:11:41.027360
84,BSM_G102,HeartRate,2023-02-02 13:11:42.028171
64,BSM_G102,HeartRate,2023-02-02 13:11:43.220419
79,BSM_G102,HeartRate,2023-02-02 13:11:44.026068
93,BSM_G102,HeartRate,2023-02-02 13:11:45.027411
69,BSM_G102,HeartRate,2023-02-02 13:11:46.026411
79,BSM_G102,HeartRate,2023-02-02 13:11:47.030768
69,BSM_G102,HeartRate,2023-02-02 13:11:48.233113
87,BSM_G102,HeartRate,2023-02-02 13:11:49.027685
76,BSM_G102,HeartRate,2023-02-02 13:11:50.027522
82,BSM_G102,HeartRate,2023-02-02 13:11:51.027819
67,BSM_G102,HeartRate,2023-02-02 13:11:52.028134
70,BSM_G102,HeartRate,2023-02-02 13:11:53.271258
84,BSM_G102,HeartRate,2023-02-02 13:11:54.028135
57,BSM_G102,HeartRate,2023-02-02 13:11:55.027885
70,BSM_G102,HeartRate,2023-02-02 13:11:56.028533
52,BSM_G102,HeartRate,2023-02-02 13:11:57.028627
89,BSM_G102,HeartRate,2023-02-02 13:11:58.028950
71,BSM_G102,HeartRate,2023-02-02 13:11:59.028892
59,BSM_G102,HeartRate,2023-02-02 13:12:00.029082
100,BSM_G102,HeartRate,2023-02-02 13:12:01.029222
70,BSM_G102,HeartRate,2023-02-02 13:12:02.029259
60,BSM_G102,HeartRate,2023-02-02 13:12:03.413644
79,BSM_G102,HeartRate,2023-02-02 13:12:04.029478
68,BSM_G102,HeartRate,2023-02-02 13:12:05.029680
87,BSM_G102,HeartRate,2023-02-02 13:12:06.029155
86,BSM_G102,HeartRate,2023-02-02 13:12:07.028715
91,BSM_G102,HeartRate,2023-02-02 13:12:08.028210
90,BSM_G102,HeartRate,2023-02-02 13:12:09.029938
66,BSM_G102,HeartRate,2023-02-02 13:12:10.029221
73,BSM_G102,HeartRate,2023-02-02 13:12:11.028392
79,BSM_G102,HeartRate,2023-02-02 13:12:12.028762
67,BSM_G102,HeartRate,2023-02-02 13:12:13.221112
65,BSM_G102,HeartRate,2023-02-02 13:12:14.028978
80,BSM_G102,HeartRate,2023-02-02 13:12:15.029155
90,BSM_G102,HeartRate,2023-02-02 13:12:16.029107
93,BSM_G102,HeartRate,2023-02-02 13:12:17.026723
62,BSM_G102,HeartRate,2023-02-02 13:12:18.299968
86,BSM_G102,HeartRate,2023-02-02 13:12:19.030535
67,BSM_G102,HeartRate,2023-02-02 13:12:20.029600
71,BSM_G102,HeartRate,2023-02-02 13:12:21.029861
86,BSM_G102,HeartRate,2023-02-02 13:12:22.029829
92,BSM_G102,HeartRate,2023-02-02 13:12:23.229379
65,BSM_G102,HeartRate,2023-02-02 13:12:24.030080
73,BSM_G102,HeartRate,2023-02-02 13:12:25.026897
69,BSM_G102,HeartRate,2023-02-02 13:12:26.030411
81,BSM_G102,HeartRate,2023-02-02 13:12:27.030550
77,BSM_G102,HeartRate,2023-02-02 13:12:28.030644
86,BSM_G102,HeartRate,2023-02-02 13:12:29.030625
70,BSM_G102,HeartRate,2023-02-02 13:12:30.030935
75,BSM_G102,HeartRate,2023-02-02 13:12:31.031016
83,BSM_G102,HeartRate,2023-02-02 13:12:32.030417
71,BSM_G102,HeartRate,2023-02-02 13:12:33.414449
86,BSM_G102,HeartRate,2023-02-02 13:12:34.031011
85,BSM_G102,HeartRate,2023-02-02 13:12:35.029873
43,BSM_G102,HeartRate,2023-02-02 13:12:36.029390
81,BSM_G102,HeartRate,2023-02-02 13:12:37.025804
57,BSM_G102,HeartRate,2023-02-02 13:12:38.030944
68,BSM_G102,HeartRate,2023-02-02 13:12:39.030950
69,BSM_G102,HeartRate,2023-02-02 13:12:40.030946
63,BSM_G102,HeartRate,2023-02-02 13:12:41.027579
71,BSM_G102,HeartRate,2023-02-02 13:12:42.030958
62,BSM_G102,HeartRate,2023-02-02 13:12:43.219143
71,BSM_G102,HeartRate,2023-02-02 13:12:44.031014
70,BSM_G102,HeartRate,2023-02-02 13:12:45.030944
70,BSM_G102,HeartRate,2023-02-02 13:12:46.028502
76,BSM_G102,HeartRate,2023-02-02 13:12:47.029464
55,BSM_G102,HeartRate,2023-02-02 13:12:48.219271
89,BSM_G102,HeartRate,2023-02-02 13:12:49.029122
74,BSM_G102,HeartRate,2023-02-02 13:12:50.029510
81,BSM_G102,HeartRate,2023-02-02 13:12:51.029069
76,BSM_G102,HeartRate,2023-02-02 13:12:52.028721
65,BSM_G102,HeartRate,2023-02-02 13:12:53.218226
65,BSM_G102,HeartRate,2023-02-02 13:12:54.030953
63,BSM_G102,HeartRate,2023-02-02 13:12:55.030846
67,BSM_G102,HeartRate,2023-02-02 13:12:56.030949
64,BSM_G102,HeartRate,2023-02-02 13:12:57.030947
73,BSM_G102,HeartRate,2023-02-02 13:12:58.030949
66,BSM_G102,HeartRate,2023-02-02 13:12:59.030960
85,BSM_G102,HeartRate,2023-02-02 13:13:00.030814
92,BSM_G102,HeartRate,2023-02-02 13:13:01.030945
71,BSM_G102,HeartRate,2023-02-02 13:13:02.026741
